ifvg_id,source_fvg_id,instrument,tf,param_version,original_direction,ifvg_direction,source_lower,source_upper,conversion_close,conversion_et,source_availability_et
FVG-1m-bear-20260706T1319-iFVG,FVG-1m-bear-20260706T1319,NQ,1m,phase1-v1.0.0,bear,bull,30005.75,30010.5,30015.0,2026-07-06 15:12:00-04:00,2026-07-06 13:20:00-04:00
FVG-1m-bear-20260706T1321-iFVG,FVG-1m-bear-20260706T1321,NQ,1m,phase1-v1.0.0,bear,bull,29992.0,29993.0,29995.25,2026-07-06 14:47:00-04:00,2026-07-06 13:22:00-04:00
FVG-1m-bear-20260706T1322-iFVG,FVG-1m-bear-20260706T1322,NQ,1m,phase1-v1.0.0,bear,bull,29982.5,29985.0,29987.75,2026-07-06 13:26:00-04:00,2026-07-06 13:23:00-04:00
FVG-1m-bull-20260706T1326-iFVG,FVG-1m-bull-20260706T1326,NQ,1m,phase1-v1.0.0,bull,bear,29980.0,29986.5,29974.5,2026-07-06 13:28:00-04:00,2026-07-06 13:27:00-04:00
FVG-1m-bear-20260706T1328-iFVG,FVG-1m-bear-20260706T1328,NQ,1m,phase1-v1.0.0,bear,bull,29977.75,29986.5,29989.25,2026-07-06 14:25:00-04:00,2026-07-06 13:29:00-04:00
FVG-1m-bear-20260706T1329-iFVG,FVG-1m-bear-20260706T1329,NQ,1m,phase1-v1.0.0,bear,bull,29968.5,29974.0,29982.25,2026-07-06 14:17:00-04:00,2026-07-06 13:30:00-04:00
FVG-1m-bear-20260706T1330-iFVG,FVG-1m-bear-20260706T1330,NQ,1m,phase1-v1.0.0,bear,bull,29960.5,29964.0,29965.0,2026-07-06 14:09:00-04:00,2026-07-06 13:31:00-04:00
FVG-1m-bear-20260706T1343-iFVG,FVG-1m-bear-20260706T1343,NQ,1m,phase1-v1.0.0,bear,bull,29903.5,29904.75,29916.75,2026-07-06 13:47:00-04:00,2026-07-06 13:44:00-04:00
FVG-1m-bull-20260706T1347-iFVG,FVG-1m-bull-20260706T1347,NQ,1m,phase1-v1.0.0,bull,bear,29904.5,29915.5,29903.25,2026-07-06 13:55:00-04:00,2026-07-06 13:48:00-04:00
FVG-1m-bear-20260706T1353-iFVG,FVG-1m-bear-20260706T1353,NQ,1m,phase1-v1.0.0,bear,bull,29913.25,29923.5,29932.5,2026-07-06 14:04:00-04:00,2026-07-06 13:54:00-04:00
FVG-1m-bull-20260706T1402-iFVG,FVG-1m-bull-20260706T1402,NQ,1m,phase1-v1.0.0,bull,bear,29914.25,29920.25,29914.0,2026-07-06 18:47:00-04:00,2026-07-06 14:03:00-04:00
FVG-1m-bull-20260706T1407-iFVG,FVG-1m-bull-20260706T1407,NQ,1m,phase1-v1.0.0,bull,bear,29935.75,29940.5,29933.0,2026-07-06 16:53:00-04:00,2026-07-06 14:08:00-04:00
FVG-1m-bull-20260706T1408-iFVG,FVG-1m-bull-20260706T1408,NQ,1m,phase1-v1.0.0,bull,bear,29945.75,29953.0,29940.75,2026-07-06 16:02:00-04:00,2026-07-06 14:09:00-04:00
FVG-1m-bear-20260706T1412-iFVG,FVG-1m-bear-20260706T1412,NQ,1m,phase1-v1.0.0,bear,bull,29958.75,29959.0,29974.0,2026-07-06 14:16:00-04:00,2026-07-06 14:13:00-04:00
FVG-1m-bull-20260706T1416-iFVG,FVG-1m-bull-20260706T1416,NQ,1m,phase1-v1.0.0,bull,bear,29953.0,29973.5,29949.25,2026-07-06 14:35:00-04:00,2026-07-06 14:17:00-04:00
FVG-1m-bear-20260706T1428-iFVG,FVG-1m-bear-20260706T1428,NQ,1m,phase1-v1.0.0,bear,bull,29981.75,29985.75,29995.25,2026-07-06 14:47:00-04:00,2026-07-06 14:29:00-04:00
FVG-1m-bear-20260706T1429-iFVG,FVG-1m-bear-20260706T1429,NQ,1m,phase1-v1.0.0,bear,bull,29976.75,29977.25,29981.5,2026-07-06 14:43:00-04:00,2026-07-06 14:30:00-04:00
FVG-1m-bear-20260706T1433-iFVG,FVG-1m-bear-20260706T1433,NQ,1m,phase1-v1.0.0,bear,bull,29966.0,29968.5,29971.75,2026-07-06 14:38:00-04:00,2026-07-06 14:34:00-04:00
FVG-1m-bull-20260706T1437-iFVG,FVG-1m-bull-20260706T1437,NQ,1m,phase1-v1.0.0,bull,bear,29959.75,29961.25,29958.25,2026-07-06 14:40:00-04:00,2026-07-06 14:38:00-04:00
FVG-1m-bull-20260706T1441-iFVG,FVG-1m-bull-20260706T1441,NQ,1m,phase1-v1.0.0,bull,bear,29961.5,29971.5,29955.25,2026-07-06 15:56:00-04:00,2026-07-06 14:42:00-04:00
FVG-1m-bull-20260706T1442-iFVG,FVG-1m-bull-20260706T1442,NQ,1m,phase1-v1.0.0,bull,bear,29972.25,29972.75,29970.5,2026-07-06 15:53:00-04:00,2026-07-06 14:43:00-04:00
FVG-1m-bull-20260706T1447-iFVG,FVG-1m-bull-20260706T1447,NQ,1m,phase1-v1.0.0,bull,bear,29987.75,29993.75,29987.25,2026-07-06 14:50:00-04:00,2026-07-06 14:48:00-04:00
FVG-1m-bear-20260706T1449-iFVG,FVG-1m-bear-20260706T1449,NQ,1m,phase1-v1.0.0,bear,bull,29990.5,29993.75,29997.25,2026-07-06 14:57:00-04:00,2026-07-06 14:50:00-04:00
FVG-1m-bull-20260706T1457-iFVG,FVG-1m-bull-20260706T1457,NQ,1m,phase1-v1.0.0,bull,bear,29991.5,29995.25,29990.0,2026-07-06 15:00:00-04:00,2026-07-06 14:58:00-04:00
FVG-1m-bear-20260706T1459-iFVG,FVG-1m-bear-20260706T1459,NQ,1m,phase1-v1.0.0,bear,bull,29994.25,29995.25,29997.25,2026-07-06 15:01:00-04:00,2026-07-06 15:00:00-04:00
FVG-1m-bull-20260706T1505-iFVG,FVG-1m-bull-20260706T1505,NQ,1m,phase1-v1.0.0,bull,bear,29986.5,29987.0,29984.75,2026-07-06 15:52:00-04:00,2026-07-06 15:06:00-04:00
FVG-1m-bull-20260706T1510-iFVG,FVG-1m-bull-20260706T1510,NQ,1m,phase1-v1.0.0,bull,bear,30003.75,30004.75,30003.5,2026-07-06 15:38:00-04:00,2026-07-06 15:11:00-04:00
FVG-1m-bull-20260706T1518-iFVG,FVG-1m-bull-20260706T1518,NQ,1m,phase1-v1.0.0,bull,bear,30023.0,30026.0,30017.5,2026-07-06 15:31:00-04:00,2026-07-06 15:19:00-04:00
FVG-1m-bull-20260706T1524-iFVG,FVG-1m-bull-20260706T1524,NQ,1m,phase1-v1.0.0,bull,bear,30043.25,30045.25,30042.0,2026-07-06 15:27:00-04:00,2026-07-06 15:25:00-04:00
FVG-1m-bear-20260706T1531-iFVG,FVG-1m-bear-20260706T1531,NQ,1m,phase1-v1.0.0,bear,bull,30020.0,30032.0,30033.5,2026-07-06 15:46:00-04:00,2026-07-06 15:32:00-04:00
FVG-1m-bear-20260706T1537-iFVG,FVG-1m-bear-20260706T1537,NQ,1m,phase1-v1.0.0,bear,bull,30013.25,30021.0,30022.25,2026-07-06 15:44:00-04:00,2026-07-06 15:38:00-04:00
FVG-1m-bull-20260706T1542-iFVG,FVG-1m-bull-20260706T1542,NQ,1m,phase1-v1.0.0,bull,bear,30005.25,30016.75,29986.75,2026-07-06 15:51:00-04:00,2026-07-06 15:43:00-04:00
FVG-1m-bear-20260706T1551-iFVG,FVG-1m-bear-20260706T1551,NQ,1m,phase1-v1.0.0,bear,bull,29995.75,30023.0,30023.25,2026-07-10 12:28:00-04:00,2026-07-06 15:52:00-04:00
FVG-1m-bear-20260706T1556-iFVG,FVG-1m-bear-20260706T1556,NQ,1m,phase1-v1.0.0,bear,bull,29961.25,29964.25,29969.75,2026-07-06 15:58:00-04:00,2026-07-06 15:57:00-04:00
FVG-1m-bull-20260706T1608-iFVG,FVG-1m-bull-20260706T1608,NQ,1m,phase1-v1.0.0,bull,bear,29959.0,29962.5,29958.0,2026-07-06 16:11:00-04:00,2026-07-06 16:09:00-04:00
FVG-1m-bull-20260706T1613-iFVG,FVG-1m-bull-20260706T1613,NQ,1m,phase1-v1.0.0,bull,bear,29959.0,29960.75,29956.5,2026-07-06 16:22:00-04:00,2026-07-06 16:14:00-04:00
FVG-1m-bear-20260706T1620-iFVG,FVG-1m-bear-20260706T1620,NQ,1m,phase1-v1.0.0,bear,bull,29963.0,29965.0,29966.25,2026-07-06 18:01:00-04:00,2026-07-06 16:21:00-04:00
FVG-1m-bear-20260706T1622-iFVG,FVG-1m-bear-20260706T1622,NQ,1m,phase1-v1.0.0,bear,bull,29959.25,29959.5,29960.75,2026-07-06 16:31:00-04:00,2026-07-06 16:23:00-04:00
FVG-1m-bear-20260706T1625-iFVG,FVG-1m-bear-20260706T1625,NQ,1m,phase1-v1.0.0,bear,bull,29957.5,29958.75,29959.5,2026-07-06 16:30:00-04:00,2026-07-06 16:26:00-04:00
FVG-1m-bull-20260706T1630-iFVG,FVG-1m-bull-20260706T1630,NQ,1m,phase1-v1.0.0,bull,bear,29957.0,29958.0,29955.25,2026-07-06 16:36:00-04:00,2026-07-06 16:31:00-04:00
FVG-1m-bear-20260706T1634-iFVG,FVG-1m-bear-20260706T1634,NQ,1m,phase1-v1.0.0,bear,bull,29960.25,29960.5,29966.25,2026-07-06 18:01:00-04:00,2026-07-06 16:35:00-04:00
FVG-1m-bear-20260706T1636-iFVG,FVG-1m-bear-20260706T1636,NQ,1m,phase1-v1.0.0,bear,bull,29957.75,29958.0,29966.25,2026-07-06 18:01:00-04:00,2026-07-06 16:37:00-04:00
FVG-1m-bull-20260706T1639-iFVG,FVG-1m-bull-20260706T1639,NQ,1m,phase1-v1.0.0,bull,bear,29956.25,29957.25,29955.75,2026-07-06 16:45:00-04:00,2026-07-06 16:40:00-04:00
FVG-1m-bear-20260706T1650-iFVG,FVG-1m-bear-20260706T1650,NQ,1m,phase1-v1.0.0,bear,bull,29942.0,29944.25,29944.5,2026-07-06 16:57:00-04:00,2026-07-06 16:51:00-04:00
FVG-1m-bear-20260706T1652-iFVG,FVG-1m-bear-20260706T1652,NQ,1m,phase1-v1.0.0,bear,bull,29937.25,29939.75,29941.0,2026-07-06 16:55:00-04:00,2026-07-06 16:53:00-04:00
FVG-1m-bull-20260706T1654-iFVG,FVG-1m-bull-20260706T1654,NQ,1m,phase1-v1.0.0,bull,bear,29937.25,29938.0,29932.75,2026-07-06 18:46:00-04:00,2026-07-06 16:55:00-04:00
FVG-1m-bull-20260706T1658-iFVG,FVG-1m-bull-20260706T1658,NQ,1m,phase1-v1.0.0,bull,bear,29944.5,29945.0,29943.25,2026-07-06 18:08:00-04:00,2026-07-06 16:59:00-04:00
FVG-1m-bear-20260706T1806-iFVG,FVG-1m-bear-20260706T1806,NQ,1m,phase1-v1.0.0,bear,bull,29957.0,29958.25,29964.75,2026-07-06 18:11:00-04:00,2026-07-06 18:07:00-04:00
FVG-1m-bull-20260706T1819-iFVG,FVG-1m-bull-20260706T1819,NQ,1m,phase1-v1.0.0,bull,bear,29965.25,29967.75,29961.0,2026-07-06 18:26:00-04:00,2026-07-06 18:20:00-04:00
FVG-1m-bear-20260706T1825-iFVG,FVG-1m-bear-20260706T1825,NQ,1m,phase1-v1.0.0,bear,bull,29968.0,29971.5,29973.75,2026-07-09 13:19:00-04:00,2026-07-06 18:26:00-04:00
FVG-1m-bear-20260706T1827-iFVG,FVG-1m-bear-20260706T1827,NQ,1m,phase1-v1.0.0,bear,bull,29958.5,29959.75,29961.0,2026-07-06 18:34:00-04:00,2026-07-06 18:28:00-04:00
FVG-1m-bull-20260706T1833-iFVG,FVG-1m-bull-20260706T1833,NQ,1m,phase1-v1.0.0,bull,bear,29953.75,29959.25,29952.25,2026-07-06 18:36:00-04:00,2026-07-06 18:34:00-04:00
FVG-1m-bear-20260706T1844-iFVG,FVG-1m-bear-20260706T1844,NQ,1m,phase1-v1.0.0,bear,bull,29952.5,29960.0,29962.0,2026-07-09 13:11:00-04:00,2026-07-06 18:45:00-04:00
FVG-1m-bear-20260706T1845-iFVG,FVG-1m-bear-20260706T1845,NQ,1m,phase1-v1.0.0,bear,bull,29950.25,29950.5,29962.0,2026-07-09 13:11:00-04:00,2026-07-06 18:46:00-04:00
FVG-1m-bear-20260706T1846-iFVG,FVG-1m-bear-20260706T1846,NQ,1m,phase1-v1.0.0,bear,bull,29933.25,29946.25,29962.0,2026-07-09 13:11:00-04:00,2026-07-06 18:47:00-04:00
FVG-1m-bear-20260706T1847-iFVG,FVG-1m-bear-20260706T1847,NQ,1m,phase1-v1.0.0,bear,bull,29918.5,29932.75,29936.75,2026-07-09 13:07:00-04:00,2026-07-06 18:48:00-04:00
FVG-1m-bear-20260706T1854-iFVG,FVG-1m-bear-20260706T1854,NQ,1m,phase1-v1.0.0,bear,bull,29910.75,29914.0,29920.75,2026-07-06 19:03:00-04:00,2026-07-06 18:55:00-04:00
FVG-1m-bear-20260706T1856-iFVG,FVG-1m-bear-20260706T1856,NQ,1m,phase1-v1.0.0,bear,bull,29898.0,29904.75,29905.0,2026-07-06 19:01:00-04:00,2026-07-06 18:57:00-04:00
FVG-1m-bull-20260706T1903-iFVG,FVG-1m-bull-20260706T1903,NQ,1m,phase1-v1.0.0,bull,bear,29919.0,29919.75,29911.0,2026-07-06 19:10:00-04:00,2026-07-06 19:04:00-04:00
FVG-1m-bear-20260706T1910-iFVG,FVG-1m-bear-20260706T1910,NQ,1m,phase1-v1.0.0,bear,bull,29916.25,29918.75,29923.25,2026-07-09 09:56:00-04:00,2026-07-06 19:11:00-04:00
FVG-1m-bear-20260706T1917-iFVG,FVG-1m-bear-20260706T1917,NQ,1m,phase1-v1.0.0,bear,bull,29898.25,29900.25,29902.75,2026-07-06 19:28:00-04:00,2026-07-06 19:18:00-04:00
FVG-1m-bear-20260706T1919-iFVG,FVG-1m-bear-20260706T1919,NQ,1m,phase1-v1.0.0,bear,bull,29885.75,29893.75,29896.0,2026-07-06 19:25:00-04:00,2026-07-06 19:20:00-04:00
FVG-1m-bull-20260706T1925-iFVG,FVG-1m-bull-20260706T1925,NQ,1m,phase1-v1.0.0,bull,bear,29892.0,29892.75,29891.25,2026-07-06 19:33:00-04:00,2026-07-06 19:26:00-04:00
FVG-1m-bear-20260706T1942-iFVG,FVG-1m-bear-20260706T1942,NQ,1m,phase1-v1.0.0,bear,bull,29874.25,29876.25,29879.75,2026-07-06 19:44:00-04:00,2026-07-06 19:43:00-04:00
FVG-1m-bear-20260706T1947-iFVG,FVG-1m-bear-20260706T1947,NQ,1m,phase1-v1.0.0,bear,bull,29858.75,29860.0,29862.5,2026-07-06 20:04:00-04:00,2026-07-06 19:48:00-04:00
FVG-1m-bear-20260706T1951-iFVG,FVG-1m-bear-20260706T1951,NQ,1m,phase1-v1.0.0,bear,bull,29853.0,29854.0,29857.75,2026-07-06 19:53:00-04:00,2026-07-06 19:52:00-04:00
FVG-1m-bull-20260706T1953-iFVG,FVG-1m-bull-20260706T1953,NQ,1m,phase1-v1.0.0,bull,bear,29853.0,29853.25,29845.0,2026-07-06 19:56:00-04:00,2026-07-06 19:54:00-04:00
FVG-1m-bear-20260706T2011-iFVG,FVG-1m-bear-20260706T2011,NQ,1m,phase1-v1.0.0,bear,bull,29855.25,29858.75,29860.75,2026-07-06 20:20:00-04:00,2026-07-06 20:12:00-04:00
FVG-1m-bear-20260706T2012-iFVG,FVG-1m-bear-20260706T2012,NQ,1m,phase1-v1.0.0,bear,bull,29842.0,29853.5,29860.75,2026-07-06 20:20:00-04:00,2026-07-06 20:13:00-04:00
FVG-1m-bull-20260706T2020-iFVG,FVG-1m-bull-20260706T2020,NQ,1m,phase1-v1.0.0,bull,bear,29842.5,29857.5,29835.0,2026-07-06 20:36:00-04:00,2026-07-06 20:21:00-04:00
FVG-1m-bull-20260706T2021-iFVG,FVG-1m-bull-20260706T2021,NQ,1m,phase1-v1.0.0,bull,bear,29862.0,29879.5,29858.0,2026-07-06 20:34:00-04:00,2026-07-06 20:22:00-04:00
FVG-1m-bull-20260706T2022-iFVG,FVG-1m-bull-20260706T2022,NQ,1m,phase1-v1.0.0,bull,bear,29885.5,29888.25,29873.5,2026-07-06 20:29:00-04:00,2026-07-06 20:23:00-04:00
FVG-1m-bear-20260706T2028-iFVG,FVG-1m-bear-20260706T2028,NQ,1m,phase1-v1.0.0,bear,bull,29890.5,29902.25,29907.25,2026-07-09 09:54:00-04:00,2026-07-06 20:29:00-04:00
FVG-1m-bear-20260706T2029-iFVG,FVG-1m-bear-20260706T2029,NQ,1m,phase1-v1.0.0,bear,bull,29880.0,29884.25,29890.0,2026-07-09 09:52:00-04:00,2026-07-06 20:30:00-04:00
FVG-1m-bear-20260706T2034-iFVG,FVG-1m-bear-20260706T2034,NQ,1m,phase1-v1.0.0,bear,bull,29861.0,29867.75,29883.75,2026-07-09 09:46:00-04:00,2026-07-06 20:35:00-04:00
FVG-1m-bear-20260706T2035-iFVG,FVG-1m-bear-20260706T2035,NQ,1m,phase1-v1.0.0,bear,bull,29849.0,29858.0,29864.25,2026-07-09 09:43:00-04:00,2026-07-06 20:36:00-04:00
FVG-1m-bear-20260706T2036-iFVG,FVG-1m-bear-20260706T2036,NQ,1m,phase1-v1.0.0,bear,bull,29842.75,29843.75,29844.5,2026-07-06 20:49:00-04:00,2026-07-06 20:37:00-04:00
FVG-1m-bear-20260706T2038-iFVG,FVG-1m-bear-20260706T2038,NQ,1m,phase1-v1.0.0,bear,bull,29826.0,29832.25,29844.5,2026-07-06 20:49:00-04:00,2026-07-06 20:39:00-04:00
FVG-1m-bear-20260706T2041-iFVG,FVG-1m-bear-20260706T2041,NQ,1m,phase1-v1.0.0,bear,bull,29818.5,29822.5,29825.5,2026-07-06 20:44:00-04:00,2026-07-06 20:42:00-04:00
FVG-1m-bull-20260706T2049-iFVG,FVG-1m-bull-20260706T2049,NQ,1m,phase1-v1.0.0,bull,bear,29834.0,29836.5,29826.5,2026-07-06 20:51:00-04:00,2026-07-06 20:50:00-04:00
FVG-1m-bear-20260706T2057-iFVG,FVG-1m-bear-20260706T2057,NQ,1m,phase1-v1.0.0,bear,bull,29834.5,29843.0,29847.75,2026-07-09 09:39:00-04:00,2026-07-06 20:58:00-04:00
FVG-1m-bear-20260706T2058-iFVG,FVG-1m-bear-20260706T2058,NQ,1m,phase1-v1.0.0,bear,bull,29827.25,29829.0,29834.0,2026-07-09 09:38:00-04:00,2026-07-06 20:59:00-04:00
FVG-1m-bear-20260706T2121-iFVG,FVG-1m-bear-20260706T2121,NQ,1m,phase1-v1.0.0,bear,bull,29788.75,29793.75,29798.75,2026-07-06 21:46:00-04:00,2026-07-06 21:22:00-04:00
FVG-1m-bear-20260706T2122-iFVG,FVG-1m-bear-20260706T2122,NQ,1m,phase1-v1.0.0,bear,bull,29775.5,29786.25,29788.5,2026-07-06 21:45:00-04:00,2026-07-06 21:23:00-04:00
FVG-1m-bear-20260706T2127-iFVG,FVG-1m-bear-20260706T2127,NQ,1m,phase1-v1.0.0,bear,bull,29748.75,29752.0,29753.25,2026-07-06 21:35:00-04:00,2026-07-06 21:28:00-04:00
FVG-1m-bull-20260706T2139-iFVG,FVG-1m-bull-20260706T2139,NQ,1m,phase1-v1.0.0,bull,bear,29760.25,29766.75,29754.5,2026-07-06 21:43:00-04:00,2026-07-06 21:40:00-04:00
FVG-1m-bull-20260706T2144-iFVG,FVG-1m-bull-20260706T2144,NQ,1m,phase1-v1.0.0,bull,bear,29760.25,29775.0,29759.25,2026-07-06 22:33:00-04:00,2026-07-06 21:45:00-04:00
FVG-1m-bull-20260706T2145-iFVG,FVG-1m-bull-20260706T2145,NQ,1m,phase1-v1.0.0,bull,bear,29776.25,29787.25,29773.0,2026-07-06 22:00:00-04:00,2026-07-06 21:46:00-04:00
FVG-1m-bull-20260706T2146-iFVG,FVG-1m-bull-20260706T2146,NQ,1m,phase1-v1.0.0,bull,bear,29789.75,29796.75,29778.0,2026-07-06 21:59:00-04:00,2026-07-06 21:47:00-04:00
FVG-1m-bear-20260706T2159-iFVG,FVG-1m-bear-20260706T2159,NQ,1m,phase1-v1.0.0,bear,bull,29780.75,29790.0,29790.25,2026-07-06 22:07:00-04:00,2026-07-06 22:00:00-04:00
FVG-1m-bull-20260706T2208-iFVG,FVG-1m-bull-20260706T2208,NQ,1m,phase1-v1.0.0,bull,bear,29793.5,29808.25,29787.5,2026-07-06 22:22:00-04:00,2026-07-06 22:09:00-04:00
FVG-1m-bear-20260706T2222-iFVG,FVG-1m-bear-20260706T2222,NQ,1m,phase1-v1.0.0,bear,bull,29789.0,29796.5,29808.75,2026-07-09 09:36:00-04:00,2026-07-06 22:23:00-04:00
FVG-1m-bear-20260706T2234-iFVG,FVG-1m-bear-20260706T2234,NQ,1m,phase1-v1.0.0,bear,bull,29754.25,29756.5,29765.5,2026-07-06 22:37:00-04:00,2026-07-06 22:35:00-04:00
FVG-1m-bull-20260706T2245-iFVG,FVG-1m-bull-20260706T2245,NQ,1m,phase1-v1.0.0,bull,bear,29775.0,29775.75,29768.0,2026-07-06 22:47:00-04:00,2026-07-06 22:46:00-04:00
FVG-1m-bear-20260706T2247-iFVG,FVG-1m-bear-20260706T2247,NQ,1m,phase1-v1.0.0,bear,bull,29770.5,29775.75,29776.5,2026-07-06 23:08:00-04:00,2026-07-06 22:48:00-04:00
FVG-1m-bear-20260706T2248-iFVG,FVG-1m-bear-20260706T2248,NQ,1m,phase1-v1.0.0,bear,bull,29766.25,29766.75,29767.75,2026-07-06 22:55:00-04:00,2026-07-06 22:49:00-04:00
FVG-1m-bear-20260706T2259-iFVG,FVG-1m-bear-20260706T2259,NQ,1m,phase1-v1.0.0,bear,bull,29751.75,29755.0,29759.75,2026-07-06 23:01:00-04:00,2026-07-06 23:00:00-04:00
FVG-1m-bear-20260706T2311-iFVG,FVG-1m-bear-20260706T2311,NQ,1m,phase1-v1.0.0,bear,bull,29773.25,29778.0,29783.75,2026-07-09 08:40:00-04:00,2026-07-06 23:12:00-04:00
FVG-1m-bear-20260706T2316-iFVG,FVG-1m-bear-20260706T2316,NQ,1m,phase1-v1.0.0,bear,bull,29751.5,29755.5,29771.0,2026-07-09 08:33:00-04:00,2026-07-06 23:17:00-04:00
FVG-1m-bear-20260706T2324-iFVG,FVG-1m-bear-20260706T2324,NQ,1m,phase1-v1.0.0,bear,bull,29726.0,29729.25,29738.25,2026-07-07 03:23:00-04:00,2026-07-06 23:25:00-04:00
FVG-1m-bull-20260706T2338-iFVG,FVG-1m-bull-20260706T2338,NQ,1m,phase1-v1.0.0,bull,bear,29699.0,29702.0,29694.25,2026-07-06 23:40:00-04:00,2026-07-06 23:39:00-04:00
FVG-1m-bear-20260706T2340-iFVG,FVG-1m-bear-20260706T2340,NQ,1m,phase1-v1.0.0,bear,bull,29694.5,29702.0,29704.25,2026-07-07 01:57:00-04:00,2026-07-06 23:41:00-04:00
FVG-1m-bear-20260706T2342-iFVG,FVG-1m-bear-20260706T2342,NQ,1m,phase1-v1.0.0,bear,bull,29684.25,29685.25,29688.25,2026-07-07 01:55:00-04:00,2026-07-06 23:43:00-04:00
FVG-1m-bear-20260706T2343-iFVG,FVG-1m-bear-20260706T2343,NQ,1m,phase1-v1.0.0,bear,bull,29679.0,29680.75,29683.25,2026-07-07 01:52:00-04:00,2026-07-06 23:44:00-04:00
FVG-1m-bear-20260706T2346-iFVG,FVG-1m-bear-20260706T2346,NQ,1m,phase1-v1.0.0,bear,bull,29653.5,29662.0,29668.25,2026-07-07 00:00:00-04:00,2026-07-06 23:47:00-04:00
FVG-1m-bull-20260706T2357-iFVG,FVG-1m-bull-20260706T2357,NQ,1m,phase1-v1.0.0,bull,bear,29639.0,29643.75,29638.5,2026-07-07 00:15:00-04:00,2026-07-06 23:58:00-04:00
FVG-1m-bull-20260706T2358-iFVG,FVG-1m-bull-20260706T2358,NQ,1m,phase1-v1.0.0,bull,bear,29652.25,29657.0,29640.0,2026-07-07 00:14:00-04:00,2026-07-06 23:59:00-04:00
FVG-1m-bear-20260707T0002-iFVG,FVG-1m-bear-20260707T0002,NQ,1m,phase1-v1.0.0,bear,bull,29658.75,29661.25,29668.0,2026-07-07 00:04:00-04:00,2026-07-07 00:03:00-04:00
FVG-1m-bear-20260707T0013-iFVG,FVG-1m-bear-20260707T0013,NQ,1m,phase1-v1.0.0,bear,bull,29652.5,29657.0,29663.0,2026-07-07 01:43:00-04:00,2026-07-07 00:14:00-04:00
FVG-1m-bear-20260707T0017-iFVG,FVG-1m-bear-20260707T0017,NQ,1m,phase1-v1.0.0,bear,bull,29632.0,29638.0,29639.0,2026-07-07 00:30:00-04:00,2026-07-07 00:18:00-04:00
FVG-1m-bull-20260707T0027-iFVG,FVG-1m-bull-20260707T0027,NQ,1m,phase1-v1.0.0,bull,bear,29625.25,29626.0,29618.0,2026-07-07 00:48:00-04:00,2026-07-07 00:28:00-04:00
FVG-1m-bear-20260707T0037-iFVG,FVG-1m-bear-20260707T0037,NQ,1m,phase1-v1.0.0,bear,bull,29633.75,29637.25,29640.0,2026-07-07 00:39:00-04:00,2026-07-07 00:38:00-04:00
FVG-1m-bull-20260707T0039-iFVG,FVG-1m-bull-20260707T0039,NQ,1m,phase1-v1.0.0,bull,bear,29633.75,29639.25,29627.5,2026-07-07 00:47:00-04:00,2026-07-07 00:40:00-04:00
FVG-1m-bear-20260707T0047-iFVG,FVG-1m-bear-20260707T0047,NQ,1m,phase1-v1.0.0,bear,bull,29627.75,29633.75,29640.0,2026-07-07 01:36:00-04:00,2026-07-07 00:48:00-04:00
FVG-1m-bear-20260707T0048-iFVG,FVG-1m-bear-20260707T0048,NQ,1m,phase1-v1.0.0,bear,bull,29618.75,29626.75,29630.75,2026-07-07 01:33:00-04:00,2026-07-07 00:49:00-04:00
FVG-1m-bull-20260707T0052-iFVG,FVG-1m-bull-20260707T0052,NQ,1m,phase1-v1.0.0,bull,bear,29616.25,29618.75,29614.0,2026-07-07 00:54:00-04:00,2026-07-07 00:53:00-04:00
FVG-1m-bull-20260707T0117-iFVG,FVG-1m-bull-20260707T0117,NQ,1m,phase1-v1.0.0,bull,bear,29588.5,29588.75,29588.25,2026-07-07 01:21:00-04:00,2026-07-07 01:18:00-04:00
FVG-1m-bull-20260707T0123-iFVG,FVG-1m-bull-20260707T0123,NQ,1m,phase1-v1.0.0,bull,bear,29592.75,29600.25,29580.5,2026-07-07 01:26:00-04:00,2026-07-07 01:24:00-04:00
FVG-1m-bear-20260707T0128-iFVG,FVG-1m-bear-20260707T0128,NQ,1m,phase1-v1.0.0,bear,bull,29571.5,29574.75,29590.0,2026-07-07 01:30:00-04:00,2026-07-07 01:29:00-04:00
FVG-1m-bull-20260707T0131-iFVG,FVG-1m-bull-20260707T0131,NQ,1m,phase1-v1.0.0,bull,bear,29592.25,29606.0,29589.5,2026-07-07 09:27:00-04:00,2026-07-07 01:32:00-04:00
FVG-1m-bull-20260707T0132-iFVG,FVG-1m-bull-20260707T0132,NQ,1m,phase1-v1.0.0,bull,bear,29608.0,29621.25,29604.0,2026-07-07 07:33:00-04:00,2026-07-07 01:33:00-04:00
FVG-1m-bull-20260707T0136-iFVG,FVG-1m-bull-20260707T0136,NQ,1m,phase1-v1.0.0,bull,bear,29633.75,29636.75,29628.5,2026-07-07 05:48:00-04:00,2026-07-07 01:37:00-04:00
FVG-1m-bull-20260707T0137-iFVG,FVG-1m-bull-20260707T0137,NQ,1m,phase1-v1.0.0,bull,bear,29642.25,29644.25,29637.25,2026-07-07 02:12:00-04:00,2026-07-07 01:38:00-04:00
FVG-1m-bull-20260707T0152-iFVG,FVG-1m-bull-20260707T0152,NQ,1m,phase1-v1.0.0,bull,bear,29670.25,29675.5,29669.0,2026-07-07 02:06:00-04:00,2026-07-07 01:53:00-04:00
